STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP,geometry
19403,-37.809932,41-Kew Traffic School/Cotham Rd (Kew),145.057668,1,109,POINT (145.05766811530185 -37.8099320508625)
19404,-37.810276,42-Burke Rd/Cotham Rd (Kew),145.060498,1,109,POINT (145.06049807900305 -37.81027603070705)
19405,-37.810787,43-Deepdene Shopping Centre/Whitehorse Rd (Balwyn),145.064722,1,109,POINT (145.06472196397692 -37.81078705047017)
19406,-37.811237,44-Deepdene Park/Whitehorse Rd (Balwyn),145.068527,1,109,POINT (145.06852716790235 -37.811237050249886)
19407,-37.811591,45-Hardwicke St/Whitehorse Rd (Balwyn),145.07138,1,109,POINT (145.0713801690747 -37.81159102031841)
19408,-37.812113,46-Balwyn Cinema/Whitehorse Rd (Balwyn),145.075785,1,109,POINT (145.07578512835826 -37.81211302080388)
19409,-37.812769,47-Balwyn Rd/Whitehorse Rd (Balwyn),145.081187,"1,2",109,POINT (145.0811869272554 -37.812769031411314)
19410,-37.813061,48-Balwyn Shopping Centre/Whitehorse Rd (Balwyn),145.083622,"1,2",109,POINT (145.0836219666874 -37.813060991687124)
19411,-37.813552,49-Northcote Ave/Whitehorse Rd (Balwyn),145.087755,"1,2",109,POINT (145.08775513341968 -37.813552031798864)
19412,-37.81403,50-Wharton St/Whitehorse Rd (Surrey Hills),145.091685,"1,2",109,POINT (145.09168490379983 -37.81403002168321)
19413,-37.814405,51-Narrak Rd/Whitehorse Rd (Balwyn),145.094787,"1,2",109,POINT (145.09478703225008 -37.81440505154623)
19414,-37.814946,53-Union Rd/Whitehorse Rd (Balwyn),145.099249,"1,2",109,POINT (145.0992488847969 -37.814946041279335)
19416,-37.815405,54-Inglisby Rd/Whitehorse Rd (Mont Albert),145.103123,"1,2",109,POINT (145.10312319439856 -37.815405041867095)
19417,-37.816164,55-Hood St/Whitehorse Rd (Mont Albert),145.109453,"1,2",109,POINT (145.1094530508616 -37.816164012966325)
19418,-37.816911,56-Elgar Rd/Whitehorse Rd (Box Hill),145.115592,"1,2",109,POINT (145.11559211228547 -37.816911013674094)
19419,-37.817457,57-Nelson Rd/Whitehorse Rd (Box Hill),145.119861,"1,2",109,POINT (145.1198609928961 -37.81745704341957)
19421,-37.837609,61-Elgar Rd/Riversdale Rd (Surrey Hills),145.110372,1,70,POINT (145.1103721206558 -37.83760903199714)
19422,-37.83709,60-Ferndale St/Riversdale Rd (Surrey Hills),145.106658,1,70,POINT (145.10665800122436 -37.83709000266578)
19423,-37.836859,59-Alandale St/Riversdale Rd (Surrey Hills),145.104641,1,70,POINT (145.104640921503 -37.836858973036286)
19424,-37.836531,58-Wattle Park/Riversdale Rd (Surrey Hills),145.102184,1,70,POINT (145.102183921926 -37.836531013482094)
19425,-37.836204,57-Glendale St/Riversdale Rd (Surrey Hills),145.100306,1,70,POINT (145.10030616237006 -37.836204043813474)
19426,-37.835897,56-Warrigal Rd/Riversdale Rd (Surrey Hills),145.098053,1,70,POINT (145.09805292227398 -37.835897053886555)
19427,-37.835575,55-Union Rd/Riversdale Rd (Surrey Hills),145.095402,1,70,POINT (145.09540188200208 -37.83557503392929)
19428,-37.835341,54-Through Rd/Riversdale Rd (Surrey Hills),145.093192,1,70,POINT (145.093191841724 -37.835341033979354)
19429,-37.835088,53-Essex Rd/Riversdale Rd (Surrey Hills),145.090949,1,70,POINT (145.090949041455 -37.835088044039345)
19430,-37.834754,52-Lockhart St/Riversdale Rd (Camberwell),145.08814,1,70,POINT (145.08813996112966 -37.83475405412914)
19431,-37.834367,51-Highfield Rd/Riversdale Rd (Canterbury),145.084854,1,70,POINT (145.08485388080854 -37.834367054162534)
19432,-37.834119,50-Wattle Valley Rd/Riversdale Rd (Canterbury),145.081202,1,70,POINT (145.08120204200327 -37.834119011969264)
19433,-37.83389,49-Glyndon Rd/Riversdale Rd (Camberwell),145.079333,1,70,POINT (145.07933292262413 -37.833890050847764)
19434,-37.833655,48-Cooloongatta Rd/Riversdale Rd (Camberwell),145.077101,1,70,POINT (145.07710092324518 -37.83365496950804)
19435,-37.83311,47-Willow Gr/Riversdale Rd (Canterbury),145.072399,1,70,POINT (145.07239896424915 -37.83311001668611)
19436,-37.832698,46-Spencer Rd/Riversdale Rd (Canterbury),145.069308,1,70,POINT (145.06930800537202 -37.83269799555333)
19438,-37.832336,44-Derby St/Riversdale Rd (Camberwell),145.065886,1,70,POINT (145.0658858493301 -37.832336017082056)
19439,-37.832062,43-Trafalgar Rd/Riversdale Rd (Camberwell),145.063507,1,70,POINT (145.06350697210198 -37.83206196815954)
19440,-37.831684,42-Fermanagh Rd/Riversdale Rd (Camberwell),145.060199,1,70,POINT (145.06019893598796 -37.83168396967691)
19441,-37.831407,41-Camberwell Market/517 Riversdale Rd (Camberwell),145.057627,1,70,POINT (145.0576270990334 -37.83140704087001)
19442,-37.83127,40-Camberwell Junction/Riversdale Rd (Hawthorn East),145.056426,1,"75,70",POINT (145.05642614046315 -37.831269971432555)
19443,-37.831028,39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),145.054308,1,"75,70",POINT (145.0543079027294 -37.83102805205718)
19444,-37.83069,38-Hastings Rd/Riversdale Rd (Hawthorn East),145.05134,1,"75,70",POINT (145.05134006545123 -37.83069001186395)
19445,-37.830259,37-Tooronga Rd/Riversdale Rd (Hawthorn East),145.047636,1,"75,70",POINT (145.04763602957348 -37.83025900164636)
19446,-37.829776,36-Auburn Rd/Riversdale Rd (Hawthorn East),145.043502,1,"75,70",POINT (145.04350215367728 -37.82977597140726)
19447,-37.829537,35-Robinson Rd/Riversdale Rd (Hawthorn),145.041554,1,"75,70",POINT (145.0415541947542 -37.829537021294584)
19448,-37.829179,34-Kooyongkoot Rd/Riversdale Rd (Hawthorn),145.038473,1,"75,70",POINT (145.03847295071725 -37.8291790005705)
19449,-37.828971,33-Berkeley St/Riversdale Rd (Hawthorn),145.036797,1,"75,70",POINT (145.0367971454881 -37.82897100988228)
19450,-37.828635,32-Glenferrie Rd/Riversdale Rd (Hawthorn),145.033954,1,"75,70",POINT (145.03395385695035 -37.828635038736365)
19451,-37.828351,31-Fordholm Rd/Riversdale Rd (Hawthorn),145.031507,1,"75,70",POINT (145.03150692988746 -37.82835099777368)
19452,-37.828076,30-Through St/Riversdale Rd (Hawthorn),145.029083,1,"75,70",POINT (145.02908304314838 -37.82807604684033)
19454,-37.827623,29-Power St/Riversdale Rd (Hawthorn),145.025709,1,"75,70",POINT (145.02570911405257 -37.8276229856046)
19456,-37.82642,18-Yarra Bvd/Swan St (Burnley),145.020617,1,70,POINT (145.02061691736344 -37.826420044045484)
19457,-37.827248,17-Madden Gr/Swan St (Burnley),145.016846,1,70,POINT (145.01684592365532 -37.827248042334524)
19458,-37.827198,16-Park Gr/Swan St (Burnley),145.01228,1,70,POINT (145.01228005028122 -37.827198000591174)
19459,-37.826901,15-Stawell St/Swan St (Richmond),145.009607,1,70,POINT (145.00960705393516 -37.826900999843446)
19460,-37.826593,14-Burnley St/Swan St (Richmond),145.006877,1,70,POINT (145.00687717595957 -37.82659302052815)
19461,-37.826392,13-Edinburgh St/Swan St (Richmond),145.00511,1,70,POINT (145.00510993717722 -37.82639196098082)
19462,-37.826102,12-Coppin St/Swan St (Richmond),145.002345,1,70,POINT (145.00234513895242 -37.826101981698486)
19463,-37.82561,11-Church St/Swan St (Richmond),144.99778,1,70,POINT (144.99777998150708 -37.825610042922506)
19464,-37.82538,10-Swan Street Shopping Centre/Swan St (Richmond),144.9959,1,70,POINT (144.99590006238756 -37.82538000344727)
19465,-37.825092,9-Lennox St/Swan St (Richmond),144.993284,1,70,POINT (144.99328394239427 -37.825092003719874)
19466,-37.824532,8-Richmond Station/Swan St (Cremorne),144.988436,1,70,POINT (144.9884361812146 -37.82453202372017)
19467,-37.750227,43-Brewster St/Mt Alexander Rd (Essendon),144.914226,1,59,POINT (144.91422613034356 -37.75022702865273)
19468,-37.748101,44-Thorn St/Mt Alexander Rd (Essendon),144.912754,1,59,POINT (144.91275408703652 -37.7481009581846)
19469,-37.746486,45-Glass St/Mt Alexander Rd (Essendon),144.91163,1,59,POINT (144.91163016525087 -37.746485997868255)
19470,-37.743952,47-Mt Alexander Rd/Keilor Rd (Essendon),144.908944,1,59,POINT (144.90894384278118 -37.74395195747029)
19471,-37.742688,48-Service St/Keilor Rd (Essendon North),144.905768,1,59,POINT (144.90576792095405 -37.742687997400424)
19472,-37.741501,49-Essendon North PS/Keilor Rd (Essendon North),144.902885,1,59,POINT (144.9028850470389 -37.741500987401395)
19473,-37.740032,50-Cooper St/Keilor Rd (Essendon North),144.899351,1,59,POINT (144.89935093838776 -37.74003200748336)
19475,-37.735258,53-Keilor Rd/Matthews Ave (Niddrie),144.889365,1,59,POINT (144.88936491525303 -37.73525795755622)
19477,-37.732355,54-Fullarton Rd/Matthews Ave (Niddrie),144.889833,1,59,POINT (144.88983291269358 -37.73235500714955)
19478,-37.729912,55-Cameron St/Matthews Ave (Airport West),144.890254,1,59,POINT (144.8902541092224 -37.72991195682718)
19479,-37.727324,56-Earl St/Matthews Ave (Airport West),144.890668,1,59,POINT (144.89066810427303 -37.72732400651296)
19480,-37.723065,57-Hawker St/Matthews Ave (Airport West),144.89139,1,59,POINT (144.8913898959232 -37.72306502651435)
19481,-37.718373,58-Marshall Rd/Matthews Ave (Airport West),144.892079,1,59,POINT (144.8920789289968 -37.71837296711672)
19482,-37.71384,59-Airport West/Matthews Ave (Airport West),144.890562,1,59,POINT (144.89056188614535 -37.71384002772502)
19489,-37.799305,1-Melbourne University/Swanston St (Carlton),144.964192,1,"16,3/3a,5,6,64,67,72,1",POINT (144.9641919643012 -37.79930502090816)
19491,-37.80237,3-Lincoln Square/Swanston St (Carlton),144.963687,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96368689113348 -37.80236997119274)
19492,-37.805694,4-Queensberry St/Swanston St (Carlton),144.963108,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96310801921115 -37.80569403166613)
19494,-37.808139,7-RMIT University/Swanston St (Melbourne City),144.96329,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96329018455737 -37.80813897191589)
19495,-37.810382,8-Melbourne Central Station/Swanston St (Melbourne City),144.964274,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96427407078264 -37.810382042063736)
19497,-37.813199,10-Bourke Street Mall/Swanston St (Melbourne City),144.965582,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96558195844915 -37.813199042400996)
19498,-37.816378,11-City Square/Swanston St (Melbourne City),144.967017,1,"16,3/3a,5,6,64,67,72,1",POINT (144.9670169183272 -37.816378022851744)
19499,-37.818476,13-Federation Square/Swanston St (Melbourne City),144.967982,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96798207454293 -37.81847601310866)
19500,-37.821846,14-Arts Precinct/St Kilda Rd (Southbank),144.969514,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96951387007002 -37.82184597344797)
19502,-37.824169,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970473,1,"3/3a,5,6,64,67,72,16",POINT (144.9704729081915 -37.824168963631436)
19504,-37.828799,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),144.971369,1,"3/3a,5,6,64,67,72,16",POINT (144.97136894691982 -37.82879901393887)
19505,-37.831521,20-Park Street/St Kilda Rd (Melbourne City),144.971385,1,"3/3a,5,6,64,67,72,16",POINT (144.97138514815543 -37.83152097391439)
19528,-37.835761,22-Toorak Rd/St Kilda Rd (Melbourne City),144.975348,1,"3/3a,5,6,64,67,72,16",POINT (144.97534803055103 -37.835760963153895)
19539,-37.838855,23-Arthur St/St Kilda Rd (Melbourne City),144.97657,1,"3/3a,5,6,64,67,72,16",POINT (144.97656987125936 -37.83885498265329)
19560,-37.841159,24-Leopold St/St Kilda Rd (South Melbourne),144.977405,1,"3/3a,5,6,64,67,72,16",POINT (144.9774050713549 -37.841158982249695)
19561,-37.844523,25-Commercial Rd/St Kilda Rd (South Melbourne),144.978631,1,"3/3a,5,6,64,67,72,16",POINT (144.97863087078366 -37.8445230015986)
19562,-37.847552,26-Moubray St/St Kilda Rd (South Melbourne),144.979719,1,"3/3a,5,6,64,67,16",POINT (144.97971914967144 -37.84755204231284)
19563,-37.849864,27-High St/St Kilda Rd (South Melbourne),144.980554,1,"3/3a,5,6,64,67,16",POINT (144.98055399005062 -37.84986396321569)
19565,-37.853002,29-Union St/St Kilda Rd (St Kilda),144.981707,1,"3/3a,5,64,67,16",POINT (144.98170706938188 -37.85300199431042)
19566,-37.855296,30-St Kilda Junction/St Kilda Rd (St Kilda),144.982531,1,"3/3a,5,64,67,16",POINT (144.98253110768263 -37.855296004951725)
19567,-37.856246,31-Queens Way/Queens Way (St Kilda),144.987495,1,"64,5",POINT (144.98749513962588 -37.85624604428015)
19568,-37.855031,30-St Kilda Junction/St Kilda Rd (St Kilda),144.982345,1,"3/3a,5,64,67,16",POINT (144.98234498803996 -37.855031044898254)
19569,-37.852483,29-Union St/St Kilda Rd (St Kilda),144.981437,1,"3/3a,5,64,67,16",POINT (144.98143706966772 -37.85248296415188)
19571,-37.849918,27-Lorne St/St Kilda Rd (Melbourne City),144.980541,1,"3/3a,5,6,64,67,16",POINT (144.98054103004964 -37.84991796323572)
19572,-37.847895,26-Beatrice St/St Kilda Rd (Melbourne City),144.979755,1,"3/3a,5,6,64,67,16",POINT (144.97975514968763 -37.84789503244234)
19573,-37.844013,25-Commercial Rd/St Kilda Rd (Melbourne City),144.978339,1,"3/3a,5,6,64,67,72,16",POINT (144.97833891105083 -37.84401297172202)
19574,-37.841483,24-Leopold St/St Kilda Rd (Melbourne City),144.977419,1,"3/3a,5,6,64,67,72,16",POINT (144.97741911143373 -37.8414829822075)
19575,-37.839298,23-Arthur St/St Kilda Rd (Melbourne City),144.976615,1,"3/3a,5,6,64,67,72,16",POINT (144.9766148713906 -37.839297962595396)
19589,-37.802942,13-Curzon St/Queensberry St (North Melbourne),144.948362,1,57,POINT (144.94836207215653 -37.80294201368303)
19590,-37.803224,12-North Melbourne Town Hall/Errol St (North Melbourne),144.949535,1,57,POINT (144.94953495103223 -37.80322398362985)
19591,-37.799826,14-Royal Melbourne Hospital/Flemington Rd (North Melbourne),144.955205,1,"59,58",POINT (144.95520494644396 -37.7998260325979)
19592,-37.796758,16-Harker St/Flemington Rd (North Melbourne),144.95136,1,"59,58",POINT (144.95136015941205 -37.79675802341542)
19594,-37.794141,19-Royal Childrens Hospital/Flemington Rd (North Melbourne),144.94806,1,"59,58",POINT (144.9480600461266 -37.794141003801045)
19595,-37.790474,20-Melrose St/Flemington Rd (North Melbourne),144.94346,1,"59,57",POINT (144.94345997004424 -37.79047404412587)
19597,-37.788054,22-Flemington Bridge Station/Flemington Rd (North Melbourne),144.940609,1,59,POINT (144.94060913267867 -37.78805403431396)
19598,-37.785843,23-Flemington Community Centre/Mt Alexander Rd (Flemington),144.938853,1,59,POINT (144.93885305522667 -37.78584300442492)
19599,-37.784218,24-Mooltan St/Mt Alexander Rd (Flemington),144.937173,1,59,POINT (144.937172934018 -37.78421796424379)
19600,-37.782565,25-Mount Alexander College/Mt Alexander Rd (Travancore),144.933869,1,59,POINT (144.93386920613307 -37.78256502318806)
19601,-37.781436,26-Wellington St/Mt Alexander Rd (Flemington),144.932663,1,59,POINT (144.93266320055034 -37.78143597229276)
19602,-37.779808,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),144.931312,1,59,POINT (144.93131211415914 -37.77980796134906)
19603,-37.777699,28-Middle St/Mt Alexander Rd (Ascot Vale),144.92977,1,59,POINT (144.92976986745356 -37.77769899046478)
19604,-37.775748,29-Warrick St/Mt Alexander Rd (Ascot Vale),144.928473,1,59,POINT (144.92847314251486 -37.7757479699206)
19605,-37.773008,30-Maribyrnong Rd/Mt Alexander Rd (Ascot Vale),144.926949,1,59,POINT (144.92694889740176 -37.77300800954508)
19606,-37.770686,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),144.926071,1,59,POINT (144.9260708543827 -37.77068600949605)
19608,-37.766653,32-Moonee Ponds Junction/Pascoe Vale Rd (Moonee Ponds),144.92481,1,"82,59",POINT (144.92481013450137 -37.766653019321495)
19609,-37.764005,34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),144.925361,1,59,POINT (144.92536093462442 -37.76400503902594)
19623,-37.762702,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),144.92559,1,59,POINT (144.92558989456296 -37.76270201886842)
19624,-37.759863,36-Murray St/Pascoe Vale Rd (Moonee Ponds),144.926078,1,59,POINT (144.9260780541147 -37.759862968489024)
19625,-37.758255,37-Buckley St/Pascoe Vale Rd (Moonee Ponds),144.92635,1,59,POINT (144.92634985367206 -37.758255028252094)
19626,-37.756113,38-Fletcher St/Pascoe Vale Rd (Essendon),144.926036,1,59,POINT (144.92603593438642 -37.75611302812887)
19627,-37.755693,39-Hoddle St/Fletcher St (Essendon),144.923164,1,59,POINT (144.9231638610702 -37.75569299903701)
19628,-37.755456,40-Nicholson St/Fletcher St (Essendon),144.920958,1,59,POINT (144.9209581463921 -37.75545602976571)
19657,-37.754879,41-Fletcher St/Napier St (Essendon),144.917387,1,59,POINT (144.91738694123794 -37.75487903987768)
19658,-37.752496,42-Shamrock St/Mt Alexander Rd (Essendon),144.915649,1,59,POINT (144.91564885471027 -37.75249601921004)
19659,-37.750662,43-Thistle St/Mt Alexander Rd (Essendon),144.914361,1,59,POINT (144.91436113078808 -37.750661998750665)
19660,-37.748355,44-Thorn St/Mt Alexander Rd (Essendon),144.912803,1,59,POINT (144.91280304714442 -37.74835502823628)
19661,-37.746384,45-Leake St/Mt Alexander Rd (Essendon),144.911463,1,59,POINT (144.9114631250192 -37.74638402785033)
19662,-37.74477,46-Lincoln Rd/Mt Alexander Rd (Essendon),144.910351,1,59,POINT (144.91035108395258 -37.74476996757154)
19663,-37.744162,47-Mt Alexander Rd/Keilor Rd (Essendon),144.909097,1,59,POINT (144.90909684282036 -37.74416201750053)
19664,-37.742821,48-Service St/Keilor Rd (Essendon),144.905696,1,59,POINT (144.90569592074087 -37.74282101742163)
19665,-37.741683,49-Essendon North Primary School/Keilor Rd (Essendon North),144.90297,1,59,POINT (144.9029700065611 -37.74168296741689)
19666,-37.740204,50-Cooper St/Keilor Rd (Essendon),144.899415,1,59,POINT (144.89941501790778 -37.74020399749293)
19667,-37.738772,51-Bradshaw St/Keilor Rd (Essendon),144.895926,1,59,POINT (144.89592590499797 -37.73877200762175)
19669,-37.736552,53A-Matthews Ave/Keilor Rd (Essendon),144.890168,1,59,POINT (144.89016807792368 -37.73655197767748)
19670,-37.734959,53-Keilor Rd/Matthews Ave (Niddrie),144.889316,1,59,POINT (144.8893159547185 -37.73495897752018)
19671,-37.732371,54-Fullarton Rd/Matthews Ave (Airport West),144.889696,1,59,POINT (144.88969611229598 -37.732371027159544)
19672,-37.729963,55-Cameron St/Matthews Ave (Airport West),144.890128,1,59,POINT (144.89012810975493 -37.72996298683169)
19673,-37.727205,56-Earl St/Matthews Ave (Airport West),144.890603,1,59,POINT (144.890602944378 -37.727205026495646)
19674,-37.723117,57-Hawker St/Matthews Ave (Airport West),144.891286,1,59,POINT (144.89128585636726 -37.72311695650331)
19675,-37.718416,58-Marshall Rd/Matthews Ave (Airport West),144.891975,1,59,POINT (144.89197488927508 -37.71841598711117)
19676,-37.835476,22-Toorak Rd/St Kilda Rd (Melbourne City),144.975038,1,"3/3a,5,58,6,64,67,72,16",POINT (144.97503807051132 -37.835476023219236)
19678,-37.832057,20-Park Street/St Kilda Rd (Melbourne City),144.971654,1,"3/3a,5,6,64,67,72,16",POINT (144.97165406864175 -37.83205701385408)
19679,-37.828931,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),144.971229,1,"3/3a,5,6,64,67,72,16",POINT (144.9712289069009 -37.828931043956025)
19681,-37.824634,17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970801,1,"3/3a,5,6,64,67,72,16",POINT (144.97080086781068 -37.824633993660825)
19684,-37.821517,14-Arts Precinct/St Kilda Rd (Southbank),144.969239,1,"16,3/3a,5,6,64,67,72,1",POINT (144.9692391905909 -37.8215170234179)
19685,-37.818065,13-Federation Square/Swanston St (Melbourne City),144.967675,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96767499546024 -37.818064983056736)
19686,-37.81573,11-City Square/Swanston St (Melbourne City),144.966569,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96656908001285 -37.81573002275675)
19687,-37.812759,10-Bourke Street Mall/Swanston St (Melbourne City),144.965185,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96518487806327 -37.81275903230846)
19689,-37.809889,8-Melbourne Central Station/Swanston St (Melbourne City),144.96389,1,"16,3/3a,5,6,64,67,72,1",POINT (144.9638899490947 -37.80988902204679)
6044,-37.780247,27-Westgarth St/High St (Northcote),144.996848,1,86,POINT (144.99684795571102 -37.78024698141509)
6045,-37.78357,26-Walker St/High St (Northcote),144.996167,1,86,POINT (144.9961672016541 -37.78356996237135)
6046,-37.78565,25-Clifton Hill Interchange/Queens Pde (Clifton Hill),144.994521,1,86,POINT (144.99452092345916 -37.78565004278593)
6047,-37.788364,24-Michael St/Queens Pde (Clifton Hill),144.991416,1,86,POINT (144.99141591628438 -37.7883639929948)
6048,-37.789481,23-Wellington St/Queens Pde (Clifton Hill),144.988751,1,86,POINT (144.98875119190777 -37.789480982912394)
6049,-37.790467,22-Smith St/Queens Pde (Clifton Hill),144.986351,1,86,POINT (144.98635106835385 -37.790467022872186)
6050,-37.794158,21-Alexandra Pde/Smith St (Fitzroy),144.985025,1,86,POINT (144.98502518538254 -37.79415801391556)
6051,-37.796781,20-Rose St/Smith St (Collingwood),144.984567,1,86,POINT (144.98456690407434 -37.79678097474857)
6052,-37.799081,19-Johnston St/Smith St (Fitzroy),144.984164,1,86,POINT (144.98416406307373 -37.79908101549469)
6053,-37.801579,18-Hodgson St/Smith St (Fitzroy),144.983744,1,86,POINT (144.98374394090695 -37.8015789656228)
6054,-37.80361,17-Charles St/Smith St (Fitzroy),144.983382,1,86,POINT (144.9833821386046 -37.80360999538502)
6056,-37.806256,15-Smith St/Gertrude St (Fitzroy),144.982663,1,86,POINT (144.9826628555787 -37.80625599502456)
6057,-37.80591,14-Napier St/Gertrude St (Fitzroy),144.979287,1,86,POINT (144.97928713519366 -37.80591003458473)
6058,-37.805655,13-Brunswick St/Gertrude St (Fitzroy),144.977057,1,86,POINT (144.97705693585138 -37.805654974110844)
6059,-37.801894,12-Moor St/Nicholson St (Fitzroy),144.97424,1,96,POINT (144.9742399345707 -37.80189396359803)
6061,-37.798407,13-Johnston St/Nicholson St (Fitzroy),144.974813,1,96,POINT (144.9748130542865 -37.798407003534265)
6062,-37.795254,14-Rose St/Nicholson St (Fitzroy),144.975387,1,96,POINT (144.9753868949053 -37.7952540330083)
6063,-37.792019,15-Alexandra Pde/Nicholson St (Fitzroy North),144.97593,1,96,POINT (144.97593013550124 -37.79201898233789)
6064,-37.788812,16-Freeman St/Nicholson St (Fitzroy North),144.976539,1,96,POINT (144.97653889619895 -37.78881201155093)
6066,-37.785587,17-Reid St/Nicholson St (Fitzroy North),144.977138,1,96,POINT (144.977137936903 -37.78558704062739)
6067,-37.783072,18-Scotchmer St/Nicholson St (Fitzroy North),144.977604,1,96,POINT (144.97760413799816 -37.78307198981057)
6068,-37.779937,19-Holden St/Nicholson St (Fitzroy North),144.978167,1,96,POINT (144.97816717931238 -37.77993701880568)
6069,-37.776782,20-Miller St/Nicholson St (Fitzroy North),144.978673,1,96,POINT (144.97867298030698 -37.77678197783102)
6070,-37.773188,21-Glenlyon Rd/Nicholson St (Fitzroy North),144.979282,1,96,POINT (144.97928210113483 -37.77318800674993)
6071,-37.770422,22-Albert St/Nicholson St (Brunswick East),144.979834,1,96,POINT (144.9798339815389 -37.770422035936996)
6103,-37.751983,42-Dundas St/Plenty Rd (Preston),145.002002,1,86,POINT (145.00200203024596 -37.751983018017604)
6104,-37.75455,41-Collins St/High St (Thornbury),145.001366,1,86,POINT (145.00136590854166 -37.75454999805776)
6105,-37.756698,40-Mansfield St/High St (Thornbury),145.001047,1,86,POINT (145.00104695112864 -37.75669802797544)
6106,-37.75836,39-Gooch St/High St (Thornbury),145.000741,1,86,POINT (145.00074095410505 -37.75835996789671)
6107,-37.759447,38-Clarendon St/High St (Thornbury),145.000553,1,86,POINT (145.00055303602176 -37.759446987860024)
6108,-37.761236,37-Woolton Ave/High St (Thornbury),145.000255,1,86,POINT (145.00025495915037 -37.76123600782239)
6109,-37.76315,36-Darebin Rd/High St (Thornbury),144.999954,1,86,POINT (144.99995400245487 -37.763150037811585)
6110,-37.765558,35-Dennis St/High St (Northcote),144.999526,1,86,POINT (144.99952596675317 -37.76555798784282)
6111,-37.767473,34-McCutcheon St/High St (Northcote),144.999281,1,86,POINT (144.99928116991947 -37.76747300789297)
6112,-37.769193,33-Separation St/High St (Northcote),144.999178,1,86,POINT (144.99917785245046 -37.76919299793873)
6113,-37.771392,32-Mitchell St/High St (Northcote),144.998665,1,86,POINT (144.99866485734603 -37.77139196850263)
6114,-37.775002,31-Northcote Town Hall/High St (Northcote),144.99792,1,86,POINT (144.9979200252852 -37.77500195975435)
6115,-37.777166,30-Clarke St/High St (Northcote),144.997442,1,86,POINT (144.9974419498103 -37.77716601046445)
6118,-37.780876,27-Westgarth St/High St (Northcote),144.996728,1,86,POINT (144.9967280768623 -37.78087599160175)
6119,-37.783894,26-Walker St/High St (Northcote),144.996181,1,86,POINT (144.99618088211508 -37.78389396246402)
6120,-37.786317,25-Clifton Hill Interchange/Queens Pde (Clifton Hill),144.993992,1,86,POINT (144.99399208193682 -37.78631703286574)
6121,-37.788939,24-Gold St/Queens Pde (Fitzroy North),144.990265,1,86,POINT (144.99026499426964 -37.788939002980435)
6122,-37.789735,23-Wellington St/Queens Pde (Clifton Hill),144.988347,1,86,POINT (144.98834691123048 -37.78973496292999)
6123,-37.790636,22-Smith St/Queens Pde (Clifton Hill),144.98621,1,86,POINT (144.98620994810517 -37.79063604290699)
6124,-37.793621,21-Alexandra Pde/Smith St (Clifton Hill),144.985278,1,86,POINT (144.98527790582833 -37.7936209837659)
6125,-37.796694,20-Keele St/Smith St (Fitzroy),144.984751,1,86,POINT (144.98475086424193 -37.79669403473622)
6126,-37.798842,19-Johnston St/Smith St (Fitzroy),144.984375,1,86,POINT (144.98437502327164 -37.79884197542916)
6127,-37.801394,18-Hodgson St/Smith St (Fitzroy),144.983965,1,86,POINT (144.98396498120698 -37.80139401565857)
6128,-37.803461,17-Charles St/Smith St (Fitzroy),144.983613,1,86,POINT (144.98361289885705 -37.80346104542284)
6129,-37.804862,16-Peel St/Smith St (Collingwood),144.983348,1,86,POINT (144.98334793727625 -37.804861985252586)
6130,-37.806236,15-Gertrude St/Smith St (Fitzroy),144.983095,1,86,POINT (144.9830948557472 -37.806236015079854)
6131,-37.80609,14-Napier St/Gertrude St (Fitzroy),144.979805,1,86,POINT (144.97980517488958 -37.80609003467635)
6132,-37.805823,13-Brunswick St/Gertrude St (Fitzroy),144.977381,1,86,POINT (144.9773809357345 -37.80582300416941)
6133,-37.801587,12-Moor St/Nicholson St (Fitzroy),144.974237,1,96,POINT (144.97423705441653 -37.80158697360739)
6135,-37.797616,13-Johnston St/Nicholson St (Carlton),144.974948,1,96,POINT (144.97494805442898 -37.797615993411725)
6136,-37.795244,14-Rose St/Nicholson St (Carlton),144.975319,1,96,POINT (144.97531885482016 -37.79524404299506)
6137,-37.791722,15-Alexandra Pde/Nicholson St (Carlton),144.975938,1,96,POINT (144.97593805550378 -37.79172198226855)
